transID;corridorID;corridorName;tapInStops;tapInStopsName;tapInStopsLat;tapInStopsLon;tapInTime;tapOutStops;tapOutStopsName;tapOutStopsLat;tapOutStopsLon;tapOutTime
ABIS429K1B27PC;JAK.27 ;Pulo Gebang - Rorotan                     ;B02330P;Masjid Jami Ar Roghibin         ;-6.156361;106.9597;4/18/2023 17:;B00470P;Gg. H. Kamil               ;-6.185002;106.95902;4/18/2023 18:
ZVKL746Y1G59YS;JAK.120;JIS - Terminal Muara Angke                ;B00894P;Jln. Bandengan Utara 1          ;-6.13609;106.80391;4/18/2023 15:;B03323P;SD Diakonia 2              ;-6.112346;106.78905;4/18/2023 16:
GRUW455J9T34RD;JAK.88 ;Terminal Tanjung Priok - Ancol Barat      ;B05972P;Kel. Pademangan                 ;-6.13253;106.84023;4/18/2023 17:;B05986P;Masjid Bahari 1            ;-6.12411;106.8132;4/18/2023 18:
DLGX260F3A06UK;JAK.19 ;Pinang Ranti - Kampung Rambutan           ;B05752P;TK Dinamika                     ;-6.295133;106.90388;4/18/2023 17:;B02328P;Masjid Jami Al-Baidlo      ;-6.295729;106.89896;4/18/2023 19:
JITO184A9N45FL;8D     ;Joglo - Blok M                            ;;Permata Eksekutif 1             ;-6.216906;106.76541;4/18/2023 15:;B01636P;Jln. Taman Alfa Indah      ;-6.218503;106.75404;4/18/2023 17:
JFDE540W4N60OE;7F     ;Kampung Rambutan - Juanda via Pasar Baru  ;P00202 ;Rawa Selatan                    ;-6.173925;106.85809;4/18/2023 16:;P00166 ;Pemuda Pramuka             ;-6.192795;106.87498;4/18/2023 18:
LWPC939V3M80NL;M12    ;Sunter Boulevard Barat - Penjaringan      ;P00046 ;Danau Agung                     ;-6.146869;106.85805;4/18/2023 18:;P00114 ;Kemayoran Landas Pacu Timur;-6.152181;106.85424;4/18/2023 19:
JJMA313B5M33WT;7F     ;Kampung Rambutan - Juanda via Pasar Baru  ;;Cempaka Tengah                  ;-6.170398;106.86659;4/18/2023 18:;P00101 ;Kampung Rambutan           ;-6.309885;106.88216;4/18/2023 19:
AXBZ302Z7R36HO;M7B    ;BKN - Blok M                              ;P00254 ;Tendean                         ;-6.240213;106.83102;4/18/2023 15:;P00112 ;Kejaksaan Agung            ;-6.2405;106.79844;4/18/2023 17:
ZJOM426T4S80XE;9D     ;Pasar Minggu - Tanah Abang                ;B02012P;Komdak 1                        ;-6.222333;106.81407;4/18/2023 18:;B00159P;Blok F                     ;-6.188552;106.81249;4/18/2023 19:
PKMX848I9Z38WO;JAK.40 ;Harapan Baru - Pulo Gebang via Rawa Kuning;B04407P;Sbr. Sentral Bisnis Harapan Inda;-6.191491;106.97667;4/18/2023 16:;;SMAN 10 Bekasi             ;-6.176243;106.98173;4/18/2023 16:
XJCX785N7G98BU;JAK.77 ;Tanjung Priok - Jembatan Item             ;B06880P;Jln. Danau Sunter Barat 2       ;-6.139546;106.856814;4/18/2023 19:;B06881P;Jln. Danau Agung 2         ;-6.14544;106.85993;4/18/2023 20:
DXZQ258P7U41MW;2H     ;Rusun Jati Rawasari - Senen               ;B00317P;Dittopad                        ;-6.174759;106.84823;4/18/2023 20:;B05696P;Telkomsel Cempaka Putih    ;-6.173603;106.86006;4/18/2023 21:
KENO756Q7I24UQ;6      ;Ragunan - Dukuh Atas 2                    ;P00024 ;Buncit Indah                    ;-6.274333;106.83029;4/18/2023 17:;P00079 ;Imigrasi                   ;-6.256977;106.82808;4/18/2023 18:
IBON480B8V99SP;5N     ;Kampung Melayu - Ragunan                  ;B05802P;Transvision                     ;-6.240036;106.82842;4/18/2023 20:;B03318P;Sawo Kecik Raya            ;-6.224852;106.85489;4/18/2023 22:
GWHU743F0A04HP;6D     ;Stasiun Tebet - Karet via Underpass       ;B05397P;SMU 79                          ;-6.225412;106.83865;4/18/2023 18:;B02873P;Plaza Sentral              ;-6.216247;106.81676;4/18/2023 19:
YJCT178A4F36RV;5D     ;PGC 1 - Ancol                             ;P00134 ;Matraman 1                      ;-6.19998;106.85443;4/18/2023 15:;P00076 ;Gunung Sahari Mangga Dua   ;-6.136817;106.83237;4/18/2023 16:
RZER549E4H44UF;9A     ;PGC 2 - Grogol 2                          ;P00039 ;Cikoko Stasiun Cawang Arah Barat;-6.243359;106.85815;4/18/2023 15:;P00143 ;Pancoran Barat Arah Barat  ;-6.241672;106.8372;4/18/2023 17:
JXYL443G9W05WC;M10    ;PGC 2 - Tanjung Priok                     ;P00036 ;Cempaka Putih                   ;-6.174207;106.87642;4/18/2023 20:;P00035 ;Cempaka Mas                ;-6.165888;106.8792;4/18/2023 21:
IDXO924U7V93DY;JAK.19 ;Pinang Ranti - Kampung Rambutan           ;B04995P;Simpang Manunggal Pintu 2       ;-6.297193;106.89291;4/18/2023 20:;B02770P;Pertigaan Ceger            ;-6.306265;106.88809;4/18/2023 21:
YWBF850L6N85SU;M2     ;Pulo Gadung - Monas                       ;P00207 ;RS Islam                        ;-6.168676;106.87027;4/18/2023 16:;P00038 ;Cempaka Timur              ;-6.166584;106.87591;4/18/2023 17:
TGVK530V5S47HI;1F     ;Stasiun Palmerah - Bundaran Senayan       ;P00071 ;Gelora Bung Karno               ;-6.224217;106.8058;4/18/2023 16:;B00322P;DPR MPR 2                  ;-6.206314;106.80194;4/18/2023 18:
VTUD935I7U00EK;JAK.27 ;Pulo Gebang - Rorotan                     ;B01221P;Jln. Kayu Tinggi                ;-6.18465;106.94523;4/18/2023 20:;B01574P;Jln. Sentosa Tambun Rengas ;-6.176636;106.96234;4/18/2023 21:
TTOS728A4W18DT;7F     ;Kampung Rambutan - Juanda via Pasar Baru  ;P00219 ;Senen                           ;-6.178211;106.84251;4/18/2023 20:;P00122 ;Kwitang                    ;-6.181051;106.83866;4/18/2023 21:
KUNL206H5E49PW;9C     ;Pinang Ranti - Bundaran Senayan           ;P00026 ;Bundaran Senayan                ;-6.227869;106.80094;4/18/2023 16:;P00119 ;Kuningan Barat             ;-6.23725;106.82794;4/18/2023 17:
NKPO277C1P18GE;1C     ;Pesanggrahan - Blok M                     ;B04685P;Seskoal 2                       ;-6.238015;106.77247;4/18/2023 15:;B03170P;RS Pusat Pertamina 2       ;-6.241189;106.79301;4/18/2023 17:
KAAJ328Z1D40EQ;JAK.61 ;Cempaka Putih - Pulo Gadung via Kelapa Gad;B04732P;Simpang Bren Howitzer Raya      ;-6.163713;106.87047;4/18/2023 17:;B03935P;Sbr. Kel. Sumur Batu       ;-6.164306;106.87132;4/18/2023 18:
AEQJ351D0Y99UN;13D    ;Puri Beta - Ragunan                       ;P00228 ;SMK 57                          ;-6.290967;106.82365;4/18/2023 18:;P00085 ;Jati Padang                ;-6.285431;106.82626;4/18/2023 20:
MCHS929O9V80IC;JAK.99 ;Term. Pulo Gadung - Lampiri               ;B06184P;Gg. H Sayuti I                  ;-6.212751;106.92367;4/18/2023 20:;B01844P;Kav Marinir Kalimalang     ;-6.247975;106.92659;4/18/2023 21:
IDLK636S5Q29JT;4E     ;Rusun Jatinegara Kaum - Pulo Gadung       ;B00564P;Gg. Suzuki                      ;-6.184571;106.90797;4/18/2023 16:;B02847P;Pintu Kawasan 1            ;-6.189631;106.90646;4/18/2023 17:
FVGV297F2D64VC;6C     ;Stasiun Tebet - Karet via Patra Kuningan  ;B02183P;Ambassador                      ;-6.224125;106.82663;4/18/2023 19:;B03396P;Kota Kasablanka            ;-6.224688;106.84246;4/18/2023 21:
KHJK581G6I00HI;JAK.06 ;Kampung Rambutan - Pondok Gede            ;B00432P;Gg. Cengkeh Lubang Buaya        ;-6.292786;106.90519;4/18/2023 17:;B05575P;Taman Bambu 1              ;-6.302506;106.91524;4/18/2023 18:
HONN196P5B30OQ;1H     ;Tanah Abang - Stasiun Gondangdia          ;B04101P;Sbr. MNC Center                 ;-6.182744;106.83084;4/18/2023 16:;B05445P;St. Gondangdia 2           ;-6.185054;106.8323;4/18/2023 17:
ZFZT036X3V63YB;JAK.48A;Stasiun Tebet - Rusun Karet Tengsin       ;;Mega Kuningan                   ;-6.224556;106.82677;4/18/2023 17:;B01833P;Karet Pedurenan 1          ;-6.221933;106.82093;4/18/2023 19:
YCKD637R2B36UY;D32    ;Cinere - Bundaran Senayan                 ;B06073P;SPBU Limo Cinere 1              ;-6.343161;106.77878;4/18/2023 16:;B05399P;South City Cinere          ;-6.34504;106.76764;4/18/2023 18:
IEQI010X5F95XC;12H    ;Rusun Penjaringan - Penjaringan           ;B03285P;Rusun Penjaringan               ;-6.130702;106.79487;4/18/2023 15:;P00170 ;Penjaringan                ;-6.126306;106.79203;4/18/2023 16:
JFIG290C9R73DN;JAK.46 ;Pasar Minggu - Jagakarsa                  ;B03850P;Sbr. Jln. SMP 175               ;-6.319433;106.82518;4/18/2023 20:;B03370P;SDN Jagakarsa 01           ;-6.328189;106.82025;4/18/2023 21:
IOHI038E3O71VE;6V     ;Ragunan - Gelora Bung Karno               ;P00085 ;Jati Padang                     ;-6.285431;106.82626;4/18/2023 18:;P00254 ;Tendean                    ;-6.240213;106.83102;4/18/2023 20:
CXZX124J5L61BQ;;;B02397P;Mega Mall Bekasi                ;-6.250287;106.992;4/18/2023 20:;B00664P;GOR Sumantri 2             ;-6.221038;106.83189;4/18/2023 22:
BZXS024E0C79PE;13C    ;Puri Beta - Dukuh Atas                    ;P00106 ;Kebayoran Lama                  ;-6.23834;106.77752;4/18/2023 19:;P00136 ;Mayestik                   ;-6.241921;106.79077;4/18/2023 21:
CFBH300U7P55RV;8C     ;Kebayoran Lama - Tanah Abang              ;B03296P;Rusun Tanah Abang 1             ;-6.192314;106.81481;4/18/2023 17:;B05264P;SMAN 24                    ;-6.210598;106.79631;4/18/2023 18:
MXDC834A3K29PW;JAK.18 ;Kalibata - Kuningan                       ;B01388P;Jln. Menteng Atas Raya          ;-6.214616;106.83799;4/18/2023 17:;B04018P;Sbr. Masjid Al Bakrie      ;-6.218907;106.8378;4/18/2023 19:
NNMJ505C5K51TC;14     ;Jakarta International Stadium - Senen     ;B01745P;Jembatan Item                   ;-6.130078;106.85492;4/18/2023 18:;P00095 ;JIS                        ;-6.126689;106.85587;4/18/2023 19:
ASIU981R9D48QW;JAK.112;Terminal Tanah Merah - Pulo Gadung        ;B03867P;Sbr. Jln. Tari Klasik           ;-6.169296;106.91083;4/18/2023 20:;B04854P;Simpang Jln. Bongo Raya    ;-6.170743;106.91001;4/18/2023 21:
UVFO588J1N39NQ;8K     ;Batusari - Grogol                         ;B05344P;SMPN 127                        ;-6.198939;106.7783;4/18/2023 17:;B03434P;SDN Tj. Duren Utara 06 07  ;-6.184032;106.78333;4/18/2023 19:
TJYV128A4Y17SW;JAK.50 ;Kalideres - Puri Kembangan                ;B01115P;Jln. H. Kincan Rawa Buaya       ;-6.164413;106.7355;4/18/2023 18:;B00465P;Gg. H. Doel Bojong Raya    ;-6.167321;106.73423;4/18/2023 19:
MOFW449M0I96WN;T21    ;Palem Semi - Bundaran Senayan             ;B06910P;Perpustakaan Riset BPK          ;-6.206333;106.8027;4/18/2023 17:;B05544P;Summitmas                  ;-6.225826;106.80402;4/18/2023 19:
JBXD077H7D14JQ;9C     ;Pinang Ranti - Bundaran Senayan           ;P00033 ;Cawang UKI                      ;-6.250309;106.8736;4/18/2023 20:;P00145 ;Pancoran Tugu Arah Barat   ;-6.2433;106.84388;4/18/2023 21:
MAZN996I2J14DC;JAK.60 ;Kelapa Gading - Rusun Kemayoran           ;B03856P;Sbr. Jln. Sunter Jaya V         ;-6.159028;106.86971;4/18/2023 17:;B03279P;Rusun Kemayoran            ;-6.153101;106.85347;4/18/2023 17:
PZKS271D2E18CQ;11N    ;Rusun Cipinang Muara - Jatinegara         ;B00792P;Imigrasi Jaktim 2               ;-6.214552;106.8818;4/18/2023 15:;B03977P;Sbr. Komplek Pacul Mas     ;-6.221005;106.89961;4/18/2023 17:
NOUJ160Y0E39BA;JAK.106;Terminal Kampung Melayu - Terminal Klender;B05707P;Term. Kampung Melayu 2          ;-6.224516;106.86685;4/18/2023 20:;B01009P;Jln. Cipinang Muara III    ;-6.220029;106.8995;4/18/2023 21:
RZWP091M7D12DY;JAK.75 ;Cililitan - Kp. Pulo                      ;B04188P;Sbr. Persada Purnawira Halim    ;-6.259198;106.88547;4/18/2023 15:;B03727P;Sbr. Jln. H. Sidan         ;-6.280408;106.88249;4/18/2023 17:
PUBU495N5K03KS;1B     ;Stasiun Palmerah - Tosari                 ;B02214P;Manggala Wanabakti              ;-6.204951;106.79963;4/18/2023 16:;P00230 ;St. Palmerah               ;-6.208908;106.79706;4/18/2023 18:
UCSO044K3J75DP;8D     ;Joglo - Blok M                            ;B04808P;Simpang Gandaria Kyai Maja      ;-6.24186;106.79;4/18/2023 19:;B03978P;Sbr. Komplek Pertambangan K;-6.216617;106.77072;4/18/2023 21:
LAFG059Z0E85SN;M7B    ;BKN - Blok M                              ;B02062P;Komplek Polri Duren Tiga        ;-6.254242;106.83148;4/18/2023 16:;B05802P;Transvision                ;-6.240036;106.82842;4/18/2023 18:
RSUM150K9F50SF;JAK.80 ;Rawa Buaya - Rawa Kompeni                 ;B03719P;Sbr. Jln. H. Minan Kamal        ;-6.103727;106.7106;4/18/2023 18:;B04571P;Sbr. TPU Tegal Alur        ;-6.105923;106.70355;4/18/2023 20:
LWOX800J7P58NP;11B    ;Rusun Rawa Bebek - Penggilingan           ;B06654P;Walikota Jakarta Timur 1        ;-6.212327;106.94515;4/18/2023 19:;B03291P;Rusun Rawa Bebek           ;-6.196241;106.9658;4/18/2023 20:
CLNJ025A3G59ND;JAK.48B;Stasiun Tebet - Kampung Melayu            ;B01994P;Klinik Otista                   ;-6.227394;106.86709;4/18/2023 20:;B00358P;Flyover Kampung Melayu     ;-6.22506;106.86483;4/18/2023 21:
CFPW366O3P52XI;JAK.56 ;Grogol - Srengseng                        ;B04359P;Sbr. SDN Palmerah 09            ;-6.207764;106.78798;4/18/2023 18:;B01257P;Jln. Kemandoran III Grogol ;-6.206938;106.78618;4/18/2023 19:
JEWP630L2B54XZ;;Rusun Cipinang Besar Selatan - Penas Kalim;B03270P;Rusun Cipinang Besar Selatan    ;-6.231625;106.88288;4/18/2023 18:;B05785P;TPU Kb. Nanas 2            ;-6.232106;106.88017;4/18/2023 19:
MCDQ883Q9R39JA;JAK.37 ;Cililitan - Condet via Kayu Manis         ;B02508P;Mushola Al Hidayah Batu Ampar   ;-6.274675;106.86059;4/18/2023 15:;B05216P;Simpang Waru Gedong        ;-6.29329;106.85793;4/18/2023 16:
JJPW015T1D13HR;10A    ;Rusun Marunda - Tanjung Priok             ;;STIP 2                          ;-6.104694;106.95903;4/18/2023 17:;B01858P;Kebantenan                 ;-6.114554;106.9264;4/18/2023 18:
XZDO721X7G82UR;JAK.60 ;Kelapa Gading - Rusun Kemayoran           ;B05554P;Sunter Kelapa Gading 1          ;-6.142707;106.89049;4/18/2023 15:;B03137P;RS Gading Pluit            ;-6.166419;106.91558;4/18/2023 16:
XBBC316C9U43JN;11K    ;Rusun Komarudin - Penggilingan            ;B03281P;Rusun Komarudin                 ;-6.208781;106.94252;4/18/2023 19:;P00169 ;Penggilingan               ;-6.214132;106.93961;4/18/2023 20:
IADI939Y6I83MC;;;B04007P;Sbr. Malaka 1 Gg. 2 Rorotan     ;-6.138348;106.95458;4/18/2023 15:;B01515P;Jln. Pratama I Rorotan     ;-6.141574;106.95616;4/18/2023 16:
ERZM449Z0E46CJ;JAK.19 ;Pinang Ranti - Kampung Rambutan           ;B00891P;Jln. Bambu Kuning               ;-6.309556;106.89894;4/18/2023 15:;B01416P;Jln. Nangka                ;-6.306392;106.89015;4/18/2023 16:
VYEB953P7F24FM;JAK.18 ;Kalibata - Kuningan                       ;B02044P;Komplek Kejari Tebet Dalam      ;-6.241417;106.84542;4/18/2023 19:;B02726P;Pengadegan Barat III       ;-6.250035;106.85296;4/18/2023 20:
MZPQ102Q1Q38OG;5D     ;PGC 1 - Ancol                             ;P00253 ;Tegalan                         ;-6.203101;106.85715;4/18/2023 16:;P00134 ;Matraman 1                 ;-6.19998;106.85443;4/18/2023 18:
AMCS934B8Y12GE;2P     ;Gondangdia - Senen                        ;B00720P;Gunung Agung                    ;-6.181755;106.83717;4/18/2023 17:;B00224P;Bundaran Taman Gondangdia 1;-6.194297;106.83319;4/18/2023 19:
NEJL455W7R99WZ;1P     ;Senen - Blok M                            ;B00589P;GBK Pintu 7                     ;-6.222095;106.80861;4/18/2023 15:;B00326P;Dukuh Atas 4               ;-6.204819;106.8221;4/18/2023 16:
MZMI790F0A61FG;8A     ;Jelambar - Juanda                         ;;S Parman Podomoro City Arah Bara;-6.175587;106.79223;4/18/2023 18:;P00087 ;Jelambar                   ;-6.166548;106.78651;4/18/2023 19:
VMXU708U9R20XB;;;B01377P;Jln. Mastrip                    ;-6.306793;106.87756;4/18/2023 20:;B05718P;Term. Pinang Ranti         ;-6.291029;106.88599;4/18/2023 21:
UODR620B4P49OH;JAK.45 ;Lebak Bulus - Ragunan                     ;B04245P;Sbr. Puri Margasatwa            ;-6.311422;106.80873;4/18/2023 19:;B00568P;Gg. Tamansari Ragunan      ;-6.305488;106.81614;4/18/2023 21:
VALN037C4W15ID;M9     ;Pinang Ranti - Pluit                      ;P00089 ;Jembatan Besi                   ;-6.152005;106.7949;4/18/2023 16:;P00018 ;BNN Arah Barat             ;-6.24651;106.87318;4/18/2023 17:
KLFO841B7M40FE;1H     ;Tanah Abang - Stasiun Gondangdia          ;B02266P;Masjid Ar Rayyan Kementerian BUM;-6.183117;106.82536;4/18/2023 15:;B00304P;Dewan Pers                 ;-6.182996;106.82709;4/18/2023 17:
LYNC423H5B06NN;6T     ;Pasar Minggu - Velbak                     ;B00251P;Cilandak                        ;-6.29195;106.81519;4/18/2023 19:;B06633P;Sbr. Kel. Ps. Minggu       ;-6.285514;106.84058;4/18/2023 21:
SWNJ957W0E20HC;JAK.48A;Stasiun Tebet - Rusun Karet Tengsin       ;;Karet Pedurenan 1               ;-6.221933;106.82093;4/18/2023 20:;B03307P;Sampoerna Strategic        ;-6.217152;106.81892;4/18/2023 21:
XBDH062D3F71UM;6N     ;Ragunan - Blok M via Kemang               ;B03750P;Sbr. Jln. Kemang Selatan VIII   ;-6.268532;106.8157;4/18/2023 17:;B02733P;Pengadilan Negeri Jaksel 2 ;-6.280584;106.81982;4/18/2023 18:
TDGE366A5A86YG;JAK.110;Rusun Marunda - Terminal Terpadu Pulo Geba;B02486P;MTsN 38                         ;-6.158498;106.95721;4/18/2023 15:;B00575P;Gg. Umbang Lingkar Timur   ;-6.189303;106.94454;4/18/2023 16:
KSQA518C0N97TM;JAK.80 ;Rawa Buaya - Rawa Kompeni                 ;B05246P;SMA Cengkareng 1                ;-6.14307;106.71742;4/18/2023 17:;B02663P;Ps. Pisang Rawa Buaya      ;-6.156887;106.72783;4/18/2023 18:
HRTD125Y8G47BV;11N    ;Rusun Cipinang Muara - Jatinegara         ;B00538P;Gg. Randu                       ;-6.221883;106.89946;4/18/2023 20:;B00791P;Imigrasi Jaktim 1          ;-6.214787;106.88182;4/18/2023 22:
GPUB862N3C37CT;2Q     ;Gondangdia - Balai Kota                   ;B00304P;Dewan Pers                      ;-6.182996;106.82709;4/18/2023 17:;B05445P;St. Gondangdia 2           ;-6.185054;106.8323;4/18/2023 18:
SEIS383A8S89QB;JAK.35 ;Pangkalan Jati - Rawamangun               ;B01843P;Kav Agraria Duren Sawit         ;-6.247691;106.91204;4/18/2023 19:;B06177P;Pool Pangkalan Jati        ;-6.248386;106.91713;4/18/2023 20:
KQAK088K3C35BR;7C     ;Cibubur - BKN                             ;B00248P;Cibubur Junction                ;-6.368735;106.89366;4/18/2023 18:;P00016 ;BKN                        ;-6.257751;106.87;4/18/2023 20:
JXFJ301P9Z57HC;JAK.12 ;Tanah Abang - Kebayoran Lama via Pos Pengu;B04564P;Sbr. TPU Grogol Selatan         ;-6.231588;106.78016;4/18/2023 17:;B01716P;Jln. WW Sukabumi Selatan   ;-6.213665;106.77686;4/18/2023 19:
QLMP203A3V62VE;JAK.86 ;Term. Rawamangun - Term. Manggarai        ;B06533P;Jln. Bujana Tirta Raya 2        ;-6.205537;106.87659;4/18/2023 20:;B06540P;Sbr. Taman Gg. Kelor       ;-6.211317;106.85882;4/18/2023 22:
RFOV199T4N06HD;11N    ;Rusun Cipinang Muara - Jatinegara         ;B05457P;St. Klender 1                   ;-6.213598;106.89787;4/18/2023 20:;B00791P;Imigrasi Jaktim 1          ;-6.214787;106.88182;4/18/2023 21:
UNLV455Q8J49FU;2B     ;Harapan Indah - ASMI                      ;P00191 ;PTC Pulo Gadung                 ;-6.182622;106.91561;4/18/2023 15:;P00195 ;Pulo Mas                   ;-6.174736;106.89277;4/18/2023 16:
FOAL152Y0X36VV;6A     ;Ragunan - MH Thamrin via Kuningan         ;P00120 ;Kuningan Madya                  ;-6.21341;106.8305;4/18/2023 18:;P00222 ;Setiabudi Utara            ;-6.209189;106.83024;4/18/2023 20:
XYSP903A5I53MQ;D11    ;Depok - BKN                               ;B00005P;ACE Hardware                    ;-6.387532;106.82738;4/18/2023 18:;B05703P;Term. Depok Baru           ;-6.391068;106.82251;4/18/2023 20:
UMLS771K2G02KF;JAK.14 ;Tanah Abang - Meruya                      ;B05067P;Simpang Permata Meruya 2        ;-6.195059;106.73972;4/18/2023 19:;B02536P;Olieku Jln. Aries Permai   ;-6.197188;106.74819;4/18/2023 20:
FBFL347N4R30GY;JAK.03 ;Lebak Bulus - Andara                      ;B01480P;Jln. Pertanian II               ;-6.302022;106.77751;4/18/2023 20:;B05950P;Jln. Andara Raya           ;-6.327861;106.80061;4/18/2023 21:
NDIV974U7A01II;6C     ;Stasiun Tebet - Karet via Patra Kuningan  ;B02183P;Ambassador                      ;-6.224125;106.82663;4/18/2023 18:;B00115P;UPT. LLHD 2                ;-6.225501;106.83489;4/18/2023 19:
NHHW325L1V68BG;4D     ;Pulo Gadung 2 - Kuningan                  ;P00077 ;Halimun                         ;-6.205137;106.83338;4/18/2023 15:;P00120 ;Kuningan Madya             ;-6.21341;106.8305;4/18/2023 16:
MPEI763I0Q56JV;5N     ;Kampung Melayu - Ragunan                  ;B05686P;Tebet Barat Dalam               ;-6.239317;106.84535;4/18/2023 15:;B05186P;Simpang Tebet Barat Raya   ;-6.23012;106.85121;4/18/2023 16:
NHGQ191N9X25OT;2E     ;Rusun Rawa Bebek - Kodamar                ;B03090P;Raya Penggilingan               ;-6.183068;106.93194;4/18/2023 20:;B01850P;Kayu Mas                   ;-6.17911;106.90255;4/18/2023 21:
BSYY098S5V30AC;1R     ;Senen - Tanah Abang                       ;B02575P;Panti Perwira                   ;-6.181245;106.8374;4/18/2023 19:;B03199P;RSPAD 1                    ;-6.176162;106.83987;4/18/2023 21:
SYLX835C9H17CQ;;;B03069P;RA Kartini                      ;-6.282151;106.77315;4/18/2023 19:;B02895P;Poins Square               ;-6.289207;106.77718;4/18/2023 20:
OFRH458Q9P57XX;13B    ;Puri Beta - Pancoran Barat                ;P00254 ;Tendean                         ;-6.240213;106.83102;4/18/2023 17:;P00221 ;Seskoal                    ;-6.238064;106.77121;4/18/2023 19:
